week,department,sub_department,sku,product,gt_price,gt_regular_price,cost,promo_flag,units,walmart_price,nofrills_price,dollarama_price
2025-12-15,Health & Beauty,Personal Care,SKU1028,Deodorant,12.75,12.75,8.73,0,197,13.21,12.56,12.23
2025-12-22,Health & Beauty,Personal Care,SKU1028,Deodorant,13.67,13.67,8.73,0,93,12.95,12.91,12.33
2024-01-01,Health & Beauty,Oral Care,SKU1029,Toothpaste,14.04,15.77,11.65,1,350,15.97,15.55,15.46
2024-01-08,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.18,16.18,11.65,0,257,16.45,17.28,16.29
2024-01-15,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.1,17.1,11.62,0,184,16.61,16.95,15.19
2024-01-22,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.2,16.2,11.67,0,214,17.57,16.92,16.24
2024-01-29,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.95,16.95,11.67,0,77,16.98,16.3,16.32
2024-02-05,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.42,17.42,11.69,0,219,16.78,17.71,16.22
2024-02-12,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.33,17.33,11.64,0,221,17.44,17.4,16.08
2024-02-19,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.11,17.11,11.71,0,40,17.95,17.59,16.44
2024-02-26,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.68,16.68,11.73,0,180,17.28,16.58,16.24
2024-03-04,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.71,17.71,11.72,0,56,17.42,17.28,16.28
2024-03-11,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.47,17.47,11.7,0,235,17.09,17.4,16.0
2024-03-18,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.91,17.91,11.74,0,60,17.51,17.1,16.68
2024-03-25,Health & Beauty,Oral Care,SKU1029,Toothpaste,18.03,18.03,11.76,0,182,16.12,17.78,17.06
2024-04-01,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.32,17.32,11.77,0,251,16.32,17.13,17.17
2024-04-08,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.32,17.32,11.77,0,149,16.88,18.17,17.0
2024-04-15,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.92,16.92,11.77,0,225,16.57,17.13,15.59
2024-04-22,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.81,17.81,11.76,0,181,18.36,18.28,16.47
2024-04-29,Health & Beauty,Oral Care,SKU1029,Toothpaste,13.67,17.42,11.78,1,446,17.56,18.25,15.73
2024-05-06,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.26,17.26,11.8,0,130,17.61,17.28,17.0
2024-05-13,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.95,16.95,11.88,0,105,17.02,17.43,16.89
2024-05-20,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.5,17.5,11.83,0,40,16.32,16.85,15.79
2024-05-27,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.75,16.75,11.87,0,173,15.81,16.51,15.35
2024-06-03,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.49,16.49,11.83,0,154,16.57,17.09,16.59
2024-06-10,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.49,16.49,11.88,0,95,16.35,16.02,15.68
2024-06-17,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.98,15.98,11.85,0,98,15.81,17.38,15.14
2024-06-24,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.95,16.95,11.81,0,167,17.2,17.23,15.67
2024-07-01,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.4,16.4,11.9,0,192,15.79,16.01,15.13
2024-07-08,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.97,16.97,11.86,0,203,15.99,17.2,15.85
2024-07-15,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.99,16.99,11.89,0,45,15.25,17.03,14.75
2024-07-22,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.77,16.77,11.95,0,60,15.84,16.55,16.34
2024-07-29,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.52,16.52,11.94,0,43,16.32,17.69,15.96
2024-08-05,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.49,16.49,11.95,0,113,15.9,15.71,14.23
2024-08-12,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.88,15.88,11.97,0,229,16.18,16.46,15.1
2024-08-19,Health & Beauty,Oral Care,SKU1029,Toothpaste,14.42,16.14,11.97,1,306,15.55,15.14,14.41
2024-08-26,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.62,15.62,11.93,0,214,16.15,15.7,15.74
2024-09-02,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.57,15.57,12.0,0,71,15.57,15.51,14.26
2024-09-09,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.12,16.12,12.02,0,118,15.57,15.77,15.85
2024-09-16,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.39,15.39,12.01,0,186,16.0,16.69,15.36
2024-09-23,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.62,15.62,12.05,0,98,16.22,15.24,15.14
2024-09-30,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.91,15.91,12.03,0,87,15.57,16.29,14.56
2024-10-07,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.21,16.21,12.03,0,123,14.94,15.88,15.14
2024-10-14,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.78,15.78,12.03,0,187,16.25,15.48,15.33
2024-10-21,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.94,15.94,12.07,0,115,15.29,15.62,14.96
2024-10-28,Health & Beauty,Oral Care,SKU1029,Toothpaste,13.51,16.05,12.07,1,241,15.88,15.56,14.58
2024-11-04,Health & Beauty,Oral Care,SKU1029,Toothpaste,14.32,16.18,12.09,1,224,16.28,16.3,15.09
2024-11-11,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.84,16.84,12.07,0,111,16.33,16.92,15.89
2024-11-18,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.2,16.2,12.15,0,184,16.63,15.68,16.19
2024-11-25,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.8,15.8,12.12,0,158,15.39,15.88,14.96
2024-12-02,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.13,16.13,12.16,0,229,15.06,16.83,14.77
2024-12-09,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.88,16.88,12.1,0,156,16.15,17.56,15.57
2024-12-16,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.47,16.47,12.06,0,181,15.67,16.55,16.53
2024-12-23,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.34,17.34,12.14,0,208,17.04,16.24,16.07
2024-12-30,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.48,17.48,12.13,0,236,17.4,16.48,15.37
2025-01-06,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.26,16.26,12.18,0,53,16.57,15.55,14.81
2025-01-13,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.13,17.13,12.23,0,53,16.26,16.23,16.29
2025-01-20,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.45,17.45,12.21,0,85,16.12,17.29,14.74
2025-01-27,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.0,17.0,12.2,0,73,17.07,17.01,16.3
2025-02-03,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.25,16.25,12.21,0,187,15.2,16.84,16.33
2025-02-10,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.03,17.03,12.23,0,133,16.47,17.19,16.46
2025-02-17,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.05,17.05,12.26,0,77,16.16,17.01,17.63
2025-02-24,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.35,17.35,12.28,0,133,17.15,16.9,16.67
2025-03-03,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.51,17.51,12.28,0,125,17.08,16.38,17.57
2025-03-10,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.6,17.6,12.26,0,127,15.63,16.76,16.11
2025-03-17,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.15,17.15,12.28,0,64,17.3,16.58,17.38
2025-03-24,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.38,17.38,12.35,0,129,18.11,18.56,16.39
2025-03-31,Health & Beauty,Oral Care,SKU1029,Toothpaste,18.22,18.22,12.31,0,139,18.38,17.26,15.93
2025-04-07,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.44,17.44,12.3,0,205,17.33,17.85,16.77
2025-04-14,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.32,17.32,12.28,0,148,17.38,17.45,16.58
2025-04-21,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.48,17.48,12.32,0,253,16.83,16.3,17.69
2025-04-28,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.86,17.86,12.34,0,111,16.64,18.76,16.38
2025-05-05,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.1,17.1,12.32,0,84,16.99,17.34,17.2
2025-05-12,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.06,17.06,12.37,0,81,16.95,17.26,16.39
2025-05-19,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.42,17.42,12.37,0,39,17.5,17.14,16.55
2025-05-26,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.65,17.65,12.37,0,109,16.67,17.31,16.9
2025-06-02,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.31,17.31,12.36,0,164,15.92,17.59,16.98
2025-06-09,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.94,16.94,12.36,0,237,17.09,17.52,17.05
2025-06-16,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.81,16.81,12.45,0,122,16.56,16.57,17.1
2025-06-23,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.3,17.3,12.45,0,56,16.16,17.09,15.4
2025-06-30,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.66,16.66,12.44,0,161,16.63,16.65,15.1
2025-07-07,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.08,17.08,12.46,0,95,16.05,16.13,16.06
2025-07-14,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.75,16.75,12.45,0,222,15.16,15.8,15.24
2025-07-21,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.95,15.95,12.46,0,245,16.33,15.66,14.7
2025-07-28,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.73,16.73,12.47,0,85,16.21,16.45,15.3
2025-08-04,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.91,15.91,12.48,0,250,16.65,15.65,14.99
2025-08-11,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.52,16.52,12.5,0,239,15.88,15.53,16.3
2025-08-18,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.88,15.88,12.52,0,225,15.69,16.28,15.26
2025-08-25,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.23,16.23,12.54,0,179,15.57,15.23,15.22
2025-09-01,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.66,16.66,12.49,0,108,15.97,15.37,15.78
2025-09-08,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.2,16.2,12.56,0,246,16.27,15.73,16.0
2025-09-15,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.05,16.05,12.54,0,133,15.36,15.3,13.87
2025-09-22,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.24,16.24,12.55,0,221,15.41,15.38,14.44
2025-09-29,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.25,16.25,12.56,0,186,16.07,15.47,15.14
2025-10-06,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.35,15.35,12.58,0,89,15.82,16.24,14.13
2025-10-13,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.55,15.55,12.62,0,256,15.88,15.56,15.13
2025-10-20,Health & Beauty,Oral Care,SKU1029,Toothpaste,15.92,15.92,12.62,0,97,15.1,16.3,15.12
2025-10-27,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.49,16.49,12.58,0,228,15.06,15.63,14.94
2025-11-03,Health & Beauty,Oral Care,SKU1029,Toothpaste,12.53,15.47,12.62,1,400,16.31,16.58,14.53
2025-11-10,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.33,16.33,12.66,0,88,15.82,15.72,14.33
2025-11-17,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.39,16.39,12.61,0,144,16.07,16.68,15.58
2025-11-24,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.39,16.39,12.65,0,155,16.51,16.52,15.73
2025-12-01,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.17,16.17,12.67,0,268,15.61,15.98,15.17
2025-12-08,Health & Beauty,Oral Care,SKU1029,Toothpaste,12.86,16.57,12.67,1,390,16.91,16.98,15.94
2025-12-15,Health & Beauty,Oral Care,SKU1029,Toothpaste,17.04,17.04,12.68,0,219,16.72,16.73,15.39
2025-12-22,Health & Beauty,Oral Care,SKU1029,Toothpaste,16.49,16.49,12.69,0,219,16.95,16.51,14.16
2024-01-01,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.21,3.21,2.25,0,138,3.12,3.09,3.06
2024-01-08,Health & Beauty,Oral Care,SKU1030,Mouthwash,2.59,3.17,2.25,1,249,3.11,3.16,3.09
2024-01-15,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.21,3.21,2.25,0,50,3.15,3.25,3.04
2024-01-22,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.27,3.27,2.25,0,121,3.28,3.23,3.22
2024-01-29,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.24,3.24,2.26,0,198,3.24,3.48,3.15
2024-02-05,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.32,3.32,2.26,0,99,3.32,3.18,3.19
2024-02-12,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.32,3.32,2.26,0,145,3.38,3.37,3.11
2024-02-19,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.38,3.38,2.27,0,82,3.22,3.17,3.1
2024-02-26,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.39,3.39,2.27,0,70,3.24,3.37,3.04
2024-03-04,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.34,3.34,2.27,0,250,3.4,3.38,3.18
2024-03-11,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.4,3.4,2.28,0,169,3.18,3.31,3.15
2024-03-18,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.34,3.34,2.27,0,50,3.06,3.21,3.21
2024-03-25,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.38,3.38,2.28,0,43,3.26,3.49,3.05
2024-04-01,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.3,3.3,2.28,0,201,3.18,3.39,3.14
2024-04-08,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.31,3.31,2.28,0,173,3.1,3.3,3.23
2024-04-15,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.28,3.28,2.28,0,199,3.16,3.27,3.06
2024-04-22,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.31,3.31,2.28,0,75,3.28,3.44,3.1
2024-04-29,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.08,3.36,2.29,1,322,3.4,3.24,3.25
2024-05-06,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.44,3.44,2.29,0,207,3.31,3.18,3.15
2024-05-13,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.32,3.32,2.29,0,244,3.13,3.27,3.32
2024-05-20,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.33,3.33,2.29,0,44,3.17,3.28,3.19
2024-05-27,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.28,3.28,2.29,0,84,3.17,3.15,3.09
2024-06-03,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.21,3.21,2.3,0,218,3.12,3.3,3.11
2024-06-10,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.11,3.11,2.3,0,147,3.13,3.06,2.9
2024-06-17,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.15,3.15,2.3,0,178,3.32,3.07,2.9
2024-06-24,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.21,3.21,2.31,0,111,3.11,3.34,2.75
2024-07-01,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.29,3.29,2.31,0,203,2.98,3.16,3.1
2024-07-08,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.27,3.27,2.31,0,74,3.14,3.3,2.91
2024-07-15,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.15,3.15,2.3,0,206,3.21,3.21,3.17
2024-07-22,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.16,3.16,2.31,0,106,3.07,3.42,3.05
2024-07-29,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.1,3.1,2.31,0,92,3.07,3.09,3.09
2024-08-05,Health & Beauty,Oral Care,SKU1030,Mouthwash,2.46,3.11,2.32,1,256,2.99,2.98,2.86
2024-08-12,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.03,3.03,2.31,0,90,2.91,2.98,2.81
2024-08-19,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.03,3.03,2.31,0,62,3.08,2.9,2.86
2024-08-26,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.18,3.18,2.32,0,34,3.09,3.07,2.89
2024-09-02,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.07,3.07,2.32,0,231,3.02,3.03,2.71
2024-09-09,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.04,3.04,2.32,0,178,3.04,3.11,2.8
2024-09-16,Health & Beauty,Oral Care,SKU1030,Mouthwash,2.97,2.97,2.33,0,68,3.01,3.01,2.8
2024-09-23,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.13,3.13,2.33,0,83,2.96,2.99,2.9
2024-09-30,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.05,3.05,2.33,0,206,2.88,3.03,3.05
2024-10-07,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.05,3.05,2.33,0,111,3.04,2.94,2.56
2024-10-14,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.01,3.01,2.33,0,291,3.07,3.1,2.83
2024-10-21,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.02,3.02,2.33,0,181,2.95,2.85,2.85
2024-10-28,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.06,3.06,2.33,0,261,3.01,3.07,3.05
2024-11-04,Health & Beauty,Oral Care,SKU1030,Mouthwash,2.99,2.99,2.35,0,52,2.97,3.1,2.99
2024-11-11,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.04,3.04,2.34,0,209,3.06,3.05,2.99
2024-11-18,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.16,3.16,2.34,0,74,3.08,2.96,2.8
2024-11-25,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.05,3.05,2.34,0,44,3.07,3.09,2.88
2024-12-02,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.06,3.06,2.34,0,137,2.93,2.94,2.9
2024-12-09,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.13,3.13,2.35,0,206,3.1,2.99,3.13
2024-12-16,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.23,3.23,2.35,0,93,3.11,3.17,3.05
2024-12-23,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.2,3.2,2.35,0,258,3.08,3.15,3.03
2024-12-30,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.19,3.19,2.36,0,129,3.24,3.21,2.95
2025-01-06,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.18,3.18,2.35,0,75,3.04,3.03,2.95
2025-01-13,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.18,3.18,2.36,0,62,3.07,3.02,2.89
2025-01-20,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.13,3.13,2.37,0,81,3.13,3.43,2.98
2025-01-27,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.3,3.3,2.37,0,129,3.34,3.23,3.02
2025-02-03,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.14,3.14,2.36,0,228,3.11,3.2,2.9
2025-02-10,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.26,3.26,2.37,0,237,3.22,3.44,3.29
2025-02-17,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.24,3.24,2.37,0,151,3.46,3.16,3.08
2025-02-24,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.28,3.28,2.38,0,267,3.26,3.24,3.08
2025-03-03,Health & Beauty,Oral Care,SKU1030,Mouthwash,2.7,3.37,2.38,1,282,3.25,3.16,3.11
2025-03-10,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.42,3.42,2.39,0,231,3.08,3.23,3.18
2025-03-17,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.24,3.24,2.38,0,220,3.14,3.33,3.04
2025-03-24,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.38,3.38,2.38,0,173,3.23,3.6,3.23
2025-03-31,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.33,3.33,2.38,0,60,3.38,3.19,3.06
2025-04-07,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.43,3.43,2.39,0,153,3.22,3.36,2.99
2025-04-14,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.29,3.29,2.39,0,226,3.32,3.26,3.17
2025-04-21,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.4,3.4,2.39,0,203,3.1,3.26,3.43
2025-04-28,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.44,3.44,2.4,0,139,3.33,3.44,3.22
2025-05-05,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.29,3.29,2.39,0,147,3.25,3.2,3.07
2025-05-12,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.39,3.39,2.39,0,133,3.11,3.18,2.87
2025-05-19,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.2,3.2,2.4,0,95,3.27,3.36,3.11
2025-05-26,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.33,3.33,2.4,0,86,3.28,3.19,2.88
2025-06-02,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.27,3.27,2.4,0,235,3.16,3.31,2.93
2025-06-09,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.26,3.26,2.41,0,229,3.46,3.36,3.02
2025-06-16,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.21,3.21,2.41,0,104,2.98,3.09,3.01
2025-06-23,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.19,3.19,2.41,0,129,3.19,3.09,3.18
2025-06-30,Health & Beauty,Oral Care,SKU1030,Mouthwash,2.61,3.06,2.41,1,206,3.06,3.06,3.05
2025-07-07,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.15,3.15,2.42,0,131,2.99,3.09,2.85
2025-07-14,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.08,3.08,2.41,0,210,3.17,3.29,3.06
2025-07-21,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.25,3.25,2.42,0,192,3.1,3.08,3.0
2025-07-28,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.15,3.15,2.42,0,55,3.1,2.92,2.98
2025-08-04,Health & Beauty,Oral Care,SKU1030,Mouthwash,2.39,3.09,2.42,1,432,3.0,3.22,3.09
2025-08-11,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.07,3.07,2.42,0,153,2.97,3.02,2.8
2025-08-18,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.07,3.07,2.43,0,57,2.99,3.17,2.91
2025-08-25,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.08,3.08,2.42,0,125,2.92,3.07,2.92
2025-09-01,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.09,3.09,2.43,0,224,3.01,2.98,2.94
2025-09-08,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.08,3.08,2.43,0,155,2.93,3.04,2.73
2025-09-15,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.06,3.06,2.44,0,163,3.11,2.95,2.65
2025-09-22,Health & Beauty,Oral Care,SKU1030,Mouthwash,2.93,2.93,2.43,0,90,3.04,2.9,2.76
2025-09-29,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.1,3.1,2.43,0,67,2.99,2.99,2.94
2025-10-06,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.04,3.04,2.44,0,126,2.98,2.91,2.74
2025-10-13,Health & Beauty,Oral Care,SKU1030,Mouthwash,2.92,2.92,2.44,0,74,2.95,2.95,2.81
2025-10-20,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.06,3.06,2.44,0,120,2.97,3.06,3.05
2025-10-27,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.06,3.06,2.44,0,137,3.12,2.94,2.78
2025-11-03,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.05,3.05,2.45,0,199,3.07,3.14,2.86
2025-11-10,Health & Beauty,Oral Care,SKU1030,Mouthwash,2.45,3.22,2.45,1,364,3.01,2.94,3.1
2025-11-17,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.02,3.02,2.44,0,61,3.18,3.03,2.89
2025-11-24,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.06,3.06,2.46,0,46,2.9,2.97,2.74
2025-12-01,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.16,3.16,2.45,0,95,3.03,3.33,2.89
2025-12-08,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.24,3.24,2.45,0,90,3.07,3.08,2.82
2025-12-15,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.07,3.07,2.46,0,213,3.03,3.06,2.83
2025-12-22,Health & Beauty,Oral Care,SKU1030,Mouthwash,3.04,3.04,2.46,0,73,3.08,3.02,2.78
2024-01-01,Health & Beauty,Oral Care,SKU1031,Floss,2.79,2.79,2.07,0,101,2.66,2.74,2.5
2024-01-08,Health & Beauty,Oral Care,SKU1031,Floss,2.84,2.84,2.08,0,234,2.83,2.68,2.66
2024-01-15,Health & Beauty,Oral Care,SKU1031,Floss,2.88,2.88,2.08,0,160,2.75,2.64,2.6
2024-01-22,Health & Beauty,Oral Care,SKU1031,Floss,2.71,2.71,2.07,0,236,2.79,2.65,2.58
2024-01-29,Health & Beauty,Oral Care,SKU1031,Floss,2.18,2.82,2.08,1,171,2.92,2.72,2.69
2024-02-05,Health & Beauty,Oral Care,SKU1031,Floss,2.77,2.77,2.08,0,239,2.83,2.68,2.62
2024-02-12,Health & Beauty,Oral Care,SKU1031,Floss,2.82,2.82,2.08,0,118,2.8,2.73,2.75
2024-02-19,Health & Beauty,Oral Care,SKU1031,Floss,2.85,2.85,2.08,0,116,2.85,2.7,2.62
2024-02-26,Health & Beauty,Oral Care,SKU1031,Floss,2.82,2.82,2.09,0,137,2.81,2.86,2.81
2024-03-04,Health & Beauty,Oral Care,SKU1031,Floss,2.83,2.83,2.09,0,240,2.85,2.85,2.79
2024-03-11,Health & Beauty,Oral Care,SKU1031,Floss,2.76,2.76,2.1,0,41,2.71,2.86,2.72
2024-03-18,Health & Beauty,Oral Care,SKU1031,Floss,2.42,2.81,2.09,1,211,2.81,2.81,2.6
2024-03-25,Health & Beauty,Oral Care,SKU1031,Floss,2.91,2.91,2.1,0,120,2.89,2.81,2.55
2024-04-01,Health & Beauty,Oral Care,SKU1031,Floss,2.89,2.89,2.1,0,170,2.81,2.75,2.74
2024-04-08,Health & Beauty,Oral Care,SKU1031,Floss,2.87,2.87,2.1,0,59,2.84,2.81,2.66
